"chromosome","start","end","segmean","sample"
"1",1,635684,249195311,0.0916,"GSM2402943_6969568004_R06C02"
"2",10,105000,11300000,0.2792,"GSM2402943_6969568004_R06C02"
"3",10,11425000,135462374,-0.0917,"GSM2402943_6969568004_R06C02"
"4",11,130000,134873258,-0.0205,"GSM2402943_6969568004_R06C02"
"5",12,172870,133770948,-0.0434,"GSM2402943_6969568004_R06C02"
"6",13,19110000,115079939,-0.078,"GSM2402943_6969568004_R06C02"
"7",14,19325000,107119770,-0.0547,"GSM2402943_6969568004_R06C02"
"8",15,20225000,102410696,-0.0385,"GSM2402943_6969568004_R06C02"
"9",16,105000,90222377,-0.0055,"GSM2402943_6969568004_R06C02"
"10",17,25000,19025000,-0.7138,"GSM2402943_6969568004_R06C02"
"11",17,19150000,81122605,0.1153,"GSM2402943_6969568004_R06C02"
"12",18,80000,77983624,0.0477,"GSM2402943_6969568004_R06C02"
"13",19,180000,59084492,-0.0931,"GSM2402943_6969568004_R06C02"
"14",2,130000,243026238,-0.0867,"GSM2402943_6969568004_R06C02"
"15",20,155000,62907760,-0.1111,"GSM2402943_6969568004_R06C02"
"16",21,10848948,48084948,-0.0505,"GSM2402943_6969568004_R06C02"
"17",22,16373925,51222283,-0.0654,"GSM2402943_6969568004_R06C02"
"18",3,155000,197831215,0.2661,"GSM2402943_6969568004_R06C02"
"19",4,55000,190972138,0.1643,"GSM2402943_6969568004_R06C02"
"20",5,55000,180777630,0.2547,"GSM2402943_6969568004_R06C02"
"21",6,155000,170952534,0.223,"GSM2402943_6969568004_R06C02"
"22",7,55000,159039332,0.2837,"GSM2402943_6969568004_R06C02"
"23",8,105000,146277011,-0.0849,"GSM2402943_6969568004_R06C02"
"24",9,130000,141076716,-0.0212,"GSM2402943_6969568004_R06C02"
"25",1,635684,249195311,0.0554,"GSM2402944_6929689136_R01C01"
"26",10,105000,135462374,0.0391,"GSM2402944_6929689136_R01C01"
"27",11,130000,134873258,0.0676,"GSM2402944_6929689136_R01C01"
"28",12,172870,133770948,0.0407,"GSM2402944_6929689136_R01C01"
"29",13,19110000,115079939,0.2598,"GSM2402944_6929689136_R01C01"
"30",14,19325000,107119770,0.0136,"GSM2402944_6929689136_R01C01"
"31",15,20225000,102410696,0.0227,"GSM2402944_6929689136_R01C01"
"32",16,105000,90222377,0.0473,"GSM2402944_6929689136_R01C01"
"33",17,25000,81122605,-0.0811,"GSM2402944_6929689136_R01C01"
"34",18,80000,77983624,-0.1386,"GSM2402944_6929689136_R01C01"
"35",19,180000,59084492,-0.0139,"GSM2402944_6929689136_R01C01"
"36",2,130000,243026238,-0.002,"GSM2402944_6929689136_R01C01"
"37",20,155000,62907760,-0.0183,"GSM2402944_6929689136_R01C01"
